Time,Y,Y_type,CL_Drug,ConcInit,CL,Drug
44,0,IL2,LowExprHighAffinity,5,LowExpr,HighAffinity
68,1.73427166666667,IL2,LowExprHighAffinity,5,LowExpr,HighAffinity
94,0.883779333333333,IL2,LowExprHighAffinity,5,LowExpr,HighAffinity
18,0,IL2,LowExprHighAffinity,50,LowExpr,HighAffinity
44,0,IL2,LowExprHighAffinity,50,LowExpr,HighAffinity
68,1.46460333333333,IL2,LowExprHighAffinity,50,LowExpr,HighAffinity
94,1.194935,IL2,LowExprHighAffinity,50,LowExpr,HighAffinity
18,0,IL2,LowExprHighAffinity,500,LowExpr,HighAffinity
44,0,IL2,LowExprHighAffinity,500,LowExpr,HighAffinity
68,13.6619086666667,IL2,LowExprHighAffinity,500,LowExpr,HighAffinity
94,17.644704,IL2,LowExprHighAffinity,500,LowExpr,HighAffinity
18,0,IL2,LowExprHighAffinity,5000,LowExpr,HighAffinity
44,0,IL2,LowExprHighAffinity,5000,LowExpr,HighAffinity
68,1.27791033333333,IL2,LowExprHighAffinity,5000,LowExpr,HighAffinity
94,0.821548,IL2,LowExprHighAffinity,5000,LowExpr,HighAffinity
18,0,IL2,LowExprHighAffinity,50000,LowExpr,HighAffinity
44,0,IL2,LowExprHighAffinity,50000,LowExpr,HighAffinity
68,1.46460333333333,IL2,LowExprHighAffinity,50000,LowExpr,HighAffinity
94,0.966754,IL2,LowExprHighAffinity,50000,LowExpr,HighAffinity
18,0,TNFa,LowExprHighAffinity,0,LowExpr,HighAffinity
44,0,TNFa,LowExprHighAffinity,0,LowExpr,HighAffinity
68,0,TNFa,LowExprHighAffinity,0,LowExpr,HighAffinity
94,0,TNFa,LowExprHighAffinity,0,LowExpr,HighAffinity
18,0,TNFa,LowExprHighAffinity,0.5,LowExpr,HighAffinity
44,0,TNFa,LowExprHighAffinity,0.5,LowExpr,HighAffinity
68,0,TNFa,LowExprHighAffinity,0.5,LowExpr,HighAffinity
94,0,TNFa,LowExprHighAffinity,0.5,LowExpr,HighAffinity
18,0,TNFa,LowExprHighAffinity,5,LowExpr,HighAffinity
44,0,TNFa,LowExprHighAffinity,5,LowExpr,HighAffinity
68,0,TNFa,LowExprHighAffinity,5,LowExpr,HighAffinity
94,0,TNFa,LowExprHighAffinity,5,LowExpr,HighAffinity
18,0,TNFa,LowExprHighAffinity,50,LowExpr,HighAffinity
44,0,TNFa,LowExprHighAffinity,50,LowExpr,HighAffinity
68,0,TNFa,LowExprHighAffinity,50,LowExpr,HighAffinity
94,0,TNFa,LowExprHighAffinity,50,LowExpr,HighAffinity
18,0,TNFa,LowExprHighAffinity,500,LowExpr,HighAffinity
44,0,TNFa,LowExprHighAffinity,500,LowExpr,HighAffinity
68,0,TNFa,LowExprHighAffinity,500,LowExpr,HighAffinity
94,0,TNFa,LowExprHighAffinity,500,LowExpr,HighAffinity
18,0,TNFa,LowExprHighAffinity,5000,LowExpr,HighAffinity
44,0,TNFa,LowExprHighAffinity,5000,LowExpr,HighAffinity
68,0,TNFa,LowExprHighAffinity,5000,LowExpr,HighAffinity
94,0,TNFa,LowExprHighAffinity,5000,LowExpr,HighAffinity
18,0,TNFa,LowExprHighAffinity,50000,LowExpr,HighAffinity
44,0,TNFa,LowExprHighAffinity,50000,LowExpr,HighAffinity
68,0,TNFa,LowExprHighAffinity,50000,LowExpr,HighAffinity
94,0,TNFa,LowExprHighAffinity,50000,LowExpr,HighAffinity
18,0,IFNg,LowExprLowAffinity,0,LowExpr,LowAffinity
44,0,IFNg,LowExprLowAffinity,0,LowExpr,LowAffinity
68,0,IFNg,LowExprLowAffinity,0,LowExpr,LowAffinity
94,0,IFNg,LowExprLowAffinity,0,LowExpr,LowAffinity
18,0,IFNg,LowExprLowAffinity,0.5,LowExpr,LowAffinity
44,0,IFNg,LowExprLowAffinity,0.5,LowExpr,LowAffinity
68,0,IFNg,LowExprLowAffinity,0.5,LowExpr,LowAffinity
94,0,IFNg,LowExprLowAffinity,0.5,LowExpr,LowAffinity
18,0,IFNg,LowExprLowAffinity,5,LowExpr,LowAffinity
44,0,IFNg,LowExprLowAffinity,5,LowExpr,LowAffinity
68,0,IFNg,LowExprLowAffinity,5,LowExpr,LowAffinity
94,0,IFNg,LowExprLowAffinity,5,LowExpr,LowAffinity
18,0,IFNg,LowExprLowAffinity,50,LowExpr,LowAffinity
44,0,IFNg,LowExprLowAffinity,50,LowExpr,LowAffinity
68,0,IFNg,LowExprLowAffinity,50,LowExpr,LowAffinity
94,0,IFNg,LowExprLowAffinity,50,LowExpr,LowAffinity
18,0,IFNg,LowExprLowAffinity,500,LowExpr,LowAffinity
44,0,IFNg,LowExprLowAffinity,500,LowExpr,LowAffinity
68,0,IFNg,LowExprLowAffinity,500,LowExpr,LowAffinity
94,0,IFNg,LowExprLowAffinity,500,LowExpr,LowAffinity
18,0,IFNg,LowExprLowAffinity,5000,LowExpr,LowAffinity
44,0,IFNg,LowExprLowAffinity,5000,LowExpr,LowAffinity
68,0,IFNg,LowExprLowAffinity,5000,LowExpr,LowAffinity
94,0,IFNg,LowExprLowAffinity,5000,LowExpr,LowAffinity
18,0,IFNg,LowExprLowAffinity,50000,LowExpr,LowAffinity
44,0,IFNg,LowExprLowAffinity,50000,LowExpr,LowAffinity
68,0,IFNg,LowExprLowAffinity,50000,LowExpr,LowAffinity
94,0,IFNg,LowExprLowAffinity,50000,LowExpr,LowAffinity
18,0,TNFa,LowExprLowAffinity,0,LowExpr,LowAffinity
44,0,TNFa,LowExprLowAffinity,0,LowExpr,LowAffinity
68,0,TNFa,LowExprLowAffinity,0,LowExpr,LowAffinity
94,0,TNFa,LowExprLowAffinity,0,LowExpr,LowAffinity
18,0,TNFa,LowExprLowAffinity,0.5,LowExpr,LowAffinity
44,0,TNFa,LowExprLowAffinity,0.5,LowExpr,LowAffinity
68,0,TNFa,LowExprLowAffinity,0.5,LowExpr,LowAffinity
94,0,TNFa,LowExprLowAffinity,0.5,LowExpr,LowAffinity
18,0,TNFa,LowExprLowAffinity,5,LowExpr,LowAffinity
44,0,TNFa,LowExprLowAffinity,5,LowExpr,LowAffinity
68,0,TNFa,LowExprLowAffinity,5,LowExpr,LowAffinity
94,0,TNFa,LowExprLowAffinity,5,LowExpr,LowAffinity
18,0,TNFa,LowExprLowAffinity,50,LowExpr,LowAffinity
44,0,TNFa,LowExprLowAffinity,50,LowExpr,LowAffinity
68,0,TNFa,LowExprLowAffinity,50,LowExpr,LowAffinity
94,0,TNFa,LowExprLowAffinity,50,LowExpr,LowAffinity
18,0,TNFa,LowExprLowAffinity,500,LowExpr,LowAffinity
44,0,TNFa,LowExprLowAffinity,500,LowExpr,LowAffinity
68,0,TNFa,LowExprLowAffinity,500,LowExpr,LowAffinity
94,0,TNFa,LowExprLowAffinity,500,LowExpr,LowAffinity
18,0,TNFa,LowExprLowAffinity,5000,LowExpr,LowAffinity
44,0,TNFa,LowExprLowAffinity,5000,LowExpr,LowAffinity
68,0,TNFa,LowExprLowAffinity,5000,LowExpr,LowAffinity
94,0,TNFa,LowExprLowAffinity,5000,LowExpr,LowAffinity
18,0,TNFa,LowExprLowAffinity,50000,LowExpr,LowAffinity
44,0,TNFa,LowExprLowAffinity,50000,LowExpr,LowAffinity
68,0,TNFa,LowExprLowAffinity,50000,LowExpr,LowAffinity
94,0,TNFa,LowExprLowAffinity,50000,LowExpr,LowAffinity
18,0,IL6,LowExprLowAffinity,0,LowExpr,LowAffinity
44,0,IL6,LowExprLowAffinity,0,LowExpr,LowAffinity
68,0,IL6,LowExprLowAffinity,0,LowExpr,LowAffinity
94,0,IL6,LowExprLowAffinity,0,LowExpr,LowAffinity
18,0,IL6,LowExprLowAffinity,0.5,LowExpr,LowAffinity
44,0,IL6,LowExprLowAffinity,0.5,LowExpr,LowAffinity
68,0,IL6,LowExprLowAffinity,0.5,LowExpr,LowAffinity
94,0,IL6,LowExprLowAffinity,0.5,LowExpr,LowAffinity
18,0,IL6,LowExprLowAffinity,5,LowExpr,LowAffinity
44,0,IL6,LowExprLowAffinity,5,LowExpr,LowAffinity
68,0,IL6,LowExprLowAffinity,5,LowExpr,LowAffinity
94,0,IL6,LowExprLowAffinity,5,LowExpr,LowAffinity
18,0,IL6,LowExprLowAffinity,50,LowExpr,LowAffinity
44,0,IL6,LowExprLowAffinity,50,LowExpr,LowAffinity
68,0,IL6,LowExprLowAffinity,50,LowExpr,LowAffinity
94,0,IL6,LowExprLowAffinity,50,LowExpr,LowAffinity
18,0,IL6,LowExprLowAffinity,500,LowExpr,LowAffinity
44,0,IL6,LowExprLowAffinity,500,LowExpr,LowAffinity
68,0,IL6,LowExprLowAffinity,500,LowExpr,LowAffinity
94,0,IL6,LowExprLowAffinity,500,LowExpr,LowAffinity
18,0,IL6,LowExprLowAffinity,5000,LowExpr,LowAffinity
44,0,IL6,LowExprLowAffinity,5000,LowExpr,LowAffinity
68,0,IL6,LowExprLowAffinity,5000,LowExpr,LowAffinity
94,0,IL6,LowExprLowAffinity,5000,LowExpr,LowAffinity
18,0,IL6,LowExprLowAffinity,50000,LowExpr,LowAffinity
44,0,IL6,LowExprLowAffinity,50000,LowExpr,LowAffinity
68,0,IL6,LowExprLowAffinity,50000,LowExpr,LowAffinity
94,0,IL6,LowExprLowAffinity,50000,LowExpr,LowAffinity
18,0,IL2,LowExprLowAffinity,0,LowExpr,LowAffinity
44,0,IL2,LowExprLowAffinity,0,LowExpr,LowAffinity
68,0.800804333333333,IL2,LowExprLowAffinity,0,LowExpr,LowAffinity
94,0.863035333333333,IL2,LowExprLowAffinity,0,LowExpr,LowAffinity
18,0,IL2,LowExprLowAffinity,0.5,LowExpr,LowAffinity
44,0,IL2,LowExprLowAffinity,0.5,LowExpr,LowAffinity
68,1.17419133333333,IL2,LowExprLowAffinity,0.5,LowExpr,LowAffinity
94,25.651779,IL2,LowExprLowAffinity,0.5,LowExpr,LowAffinity
18,0,IL2,LowExprLowAffinity,5,LowExpr,LowAffinity
44,0,IL2,LowExprLowAffinity,5,LowExpr,LowAffinity
68,0.863035666666667,IL2,LowExprLowAffinity,5,LowExpr,LowAffinity
94,0.593367,IL2,LowExprLowAffinity,5,LowExpr,LowAffinity
18,0,IL2,LowExprLowAffinity,50,LowExpr,LowAffinity
44,0,IL2,LowExprLowAffinity,50,LowExpr,LowAffinity
68,0.759317,IL2,LowExprLowAffinity,50,LowExpr,LowAffinity
94,0.925266666666667,IL2,LowExprLowAffinity,50,LowExpr,LowAffinity
18,0,IL2,LowExprLowAffinity,500,LowExpr,LowAffinity
44,0,IL2,LowExprLowAffinity,500,LowExpr,LowAffinity
68,1.132704,IL2,LowExprLowAffinity,500,LowExpr,LowAffinity
94,1.402372,IL2,LowExprLowAffinity,500,LowExpr,LowAffinity
18,0,IL2,LowExprLowAffinity,5000,LowExpr,LowAffinity
44,0,IL2,LowExprLowAffinity,5000,LowExpr,LowAffinity
68,1.402372,IL2,LowExprLowAffinity,5000,LowExpr,LowAffinity
94,1.07047266666667,IL2,LowExprLowAffinity,5000,LowExpr,LowAffinity
18,0,IL2,LowExprLowAffinity,50000,LowExpr,LowAffinity
44,0,IL2,LowExprLowAffinity,50000,LowExpr,LowAffinity
68,1.75501566666667,IL2,LowExprLowAffinity,50000,LowExpr,LowAffinity
94,1.15344766666667,IL2,LowExprLowAffinity,50000,LowExpr,LowAffinity
18,0,IL10,LowExprLowAffinity,0,LowExpr,LowAffinity
44,0,IL10,LowExprLowAffinity,0,LowExpr,LowAffinity
68,0,IL10,LowExprLowAffinity,0,LowExpr,LowAffinity
94,0,IL10,LowExprLowAffinity,0,LowExpr,LowAffinity
18,0,IL10,LowExprLowAffinity,0.5,LowExpr,LowAffinity
44,0,IL10,LowExprLowAffinity,0.5,LowExpr,LowAffinity
68,0,IL10,LowExprLowAffinity,0.5,LowExpr,LowAffinity
94,0,IL10,LowExprLowAffinity,0.5,LowExpr,LowAffinity
18,0,IL10,LowExprLowAffinity,5,LowExpr,LowAffinity
44,0,IL10,LowExprLowAffinity,5,LowExpr,LowAffinity
68,0,IL10,LowExprLowAffinity,5,LowExpr,LowAffinity
94,0,IL10,LowExprLowAffinity,5,LowExpr,LowAffinity
18,0,IL10,LowExprLowAffinity,50,LowExpr,LowAffinity
44,0,IL10,LowExprLowAffinity,50,LowExpr,LowAffinity
68,0,IL10,LowExprLowAffinity,50,LowExpr,LowAffinity
94,0,IL10,LowExprLowAffinity,50,LowExpr,LowAffinity
18,0,IL10,LowExprLowAffinity,500,LowExpr,LowAffinity
44,0,IL10,LowExprLowAffinity,500,LowExpr,LowAffinity
68,0,IL10,LowExprLowAffinity,500,LowExpr,LowAffinity
94,0,IL10,LowExprLowAffinity,500,LowExpr,LowAffinity
18,0,IL10,LowExprLowAffinity,5000,LowExpr,LowAffinity
44,0,IL10,LowExprLowAffinity,5000,LowExpr,LowAffinity
68,0,IL10,LowExprLowAffinity,5000,LowExpr,LowAffinity
94,0,IL10,LowExprLowAffinity,5000,LowExpr,LowAffinity
18,0,IL10,LowExprLowAffinity,50000,LowExpr,LowAffinity
44,0,IL10,LowExprLowAffinity,50000,LowExpr,LowAffinity
68,6.04580333333333,IL10,LowExprLowAffinity,50000,LowExpr,LowAffinity
94,125.335466666667,IL10,LowExprLowAffinity,50000,LowExpr,LowAffinity
0,0,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
3,2.77887666666668,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
6,6.77636,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
9,13.7037866666667,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
12,20.2228633333333,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
15,27.4183433333333,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
18,33.3446633333333,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
21,39.8864766666667,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
24,43.58868,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
27,50.1325833333333,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
30,53.6813733333333,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
33,57.4991566666667,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
36,61.49359,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
39,63.2334233333333,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
42,65.8513933333333,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
45,68.5045233333333,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
48,70.88541,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
51,72.4916666666667,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
54,75.2631566666667,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
57,76.0126333333333,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
60,77.77252,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
63,79.7737233333333,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
66,81.8085466666667,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
69,83.3171533333333,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
72,85.71765,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
77,86.4238166666667,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
81,89.237642,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
85,91.1280446666667,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
89,91.775127,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
93,91.021282,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
97,93.1832453333333,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
101,94.4295386666667,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
105,95.0637603333333,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
109,95.779511,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
113,96.501498,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
117,96.8619196666667,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
121,97.3681623333333,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
125,97.610066,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
129,98.2387826666667,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
133,98.573664,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
137,98.358344,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
141,98.7182053333333,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
145,98.8218596666667,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
149,99.1487946666667,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
153,99.272032,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
157,99.390874,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
161,99.1811786666667,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
165,99.4230683333333,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
169,99.4334333333333,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
173,99.61112,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
177,99.583094,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
181,99.557563,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
185,99.6160366666667,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
189,99.5916996666667,Cells,HighExprLowAffinity,50000,HighExpr,LowAffinity
0,0,Cells,HighExprLowAffinity,5000,HighExpr,LowAffinity
3,2.02023,Cells,HighExprLowAffinity,5000,HighExpr,LowAffinity
6,4.642655,Cells,HighExprLowAffinity,5000,HighExpr,LowAffinity
9,12.083805,Cells,HighExprLowAffinity,5000,HighExpr,LowAffinity
12,19.43261,Cells,HighExprLowAffinity,5000,HighExpr,LowAffinity
15,26.64739,Cells,HighExprLowAffinity,5000,HighExpr,LowAffinity
18,31.383835,Cells,HighExprLowAffinity,5000,HighExpr,LowAffinity
21,35.91145,Cells,HighExprLowAffinity,5000,HighExpr,LowAffinity
24,39.64674,Cells,HighExprLowAffinity,5000,HighExpr,LowAffinity
27,42.383535,Cells,HighExprLowAffinity,5000,HighExpr,LowAffinity
30,43.31321,Cells,HighExprLowAffinity,5000,HighExpr,LowAffinity
33,46.070005,Cells,HighExprLowAffinity,5000,HighExpr,LowAffinity
36,47.599855,Cells,HighExprLowAffinity,5000,HighExpr,LowAffinity
39,50.595485,Cells,HighExprLowAffinity,5000,HighExpr,LowAffinity
42,53.02255,Cells,HighExprLowAffinity,5000,HighExpr,LowAffinity
